,material_id,material_name,current,unit,jan,feb,mar,apr,may,jun,jul
618,0506010104900000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 8 นิ้ว ตรา SCG,2056.08,ท่อน ,x,x,x,x,2056.08,2056.08,2056.08
619,0506020000000000, ท่อประปาพีวีซีแข็ง ชนิดปลายธรรมดา ชั้น 8.5,x,x,x,x,x,x,x,x,x
620,0506020100100000,    ขนาดเส้นผ่านศูนย์กลาง 1/2 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,35.4,ท่อน ,36.34,36.34,36.34,36.34,35.4,35.4,35.4
621,0506020100200000,    ขนาดเส้นผ่านศูนย์กลาง 3/4 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,44.51,ท่อน ,45.7,45.7,45.7,45.7,44.51,44.51,44.51
622,0506020100300000,    ขนาดเส้นผ่านศูนย์กลาง 1 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,58.88,ท่อน ,60.45,60.45,60.45,60.45,58.88,58.88,58.88
623,0506020100400000,    ขนาดเส้นผ่านศูนย์กลาง 1 1/4 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,73.25,ท่อน ,75.2,75.2,75.2,75.2,73.25,73.25,73.25
624,0506020100500000,    ขนาดเส้นผ่านศูนย์กลาง 1 1/2 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,96.03,ท่อน ,98.59,98.59,98.59,98.59,96.03,96.03,96.03
625,0506020100600000,    ขนาดเส้นผ่านศูนย์กลาง 2 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,151.4,ท่อน ,155.44,155.44,155.44,155.44,151.4,151.4,151.4
626,0506020100700000,    ขนาดเส้นผ่านศูนย์กลาง 2 1/2 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,239.72,ท่อน ,246.11,246.11,246.11,246.11,239.72,239.72,239.72
627,0506020100800000,    ขนาดเส้นผ่านศูนย์กลาง 3 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,332.24,ท่อน ,341.1,341.1,341.1,341.1,332.24,332.24,332.24
628,0506020100900000,    ขนาดเส้นผ่านศูนย์กลาง 4 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,538.32,ท่อน ,552.67,552.67,552.67,552.67,538.32,538.32,538.32
629,0506020101000000,    ขนาดเส้นผ่านศูนย์กลาง 5 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,813.08,ท่อน ,834.77,834.77,834.77,834.77,813.08,813.08,813.08
630,0506020101100000,    ขนาดเส้นผ่านศูนย์กลาง 6 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,1142.52,ท่อน ,1172.99,1172.99,1172.99,1172.99,1142.52,1142.52,1142.52
631,0506020101200000,    ขนาดเส้นผ่านศูนย์กลาง 8 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,1836.45,ท่อน ,1885.42,1885.42,1885.42,1885.42,1836.45,1836.45,1836.45
632,0506020101300000,    ขนาดเส้นผ่านศูนย์กลาง 10 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,2656.54,ท่อน ,2727.38,2727.38,2727.38,2727.38,2656.54,2656.54,2656.54
633,0506020101400000,    ขนาดเส้นผ่านศูนย์กลาง 12 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,3742.99,ท่อน ,3842.8,3842.8,3842.8,3842.8,3742.99,3742.99,3742.99
634,0506020101500000,    ขนาดเส้นผ่านศูนย์กลาง 14 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,5397.2,ท่อน ,5541.12,5541.12,5541.12,5541.12,5397.2,5397.2,5397.2
635,0506020101600000,    ขนาดเส้นผ่านศูนย์กลาง 16 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,6939.25,ท่อน ,7124.3,7124.3,7124.3,7124.3,6939.25,6939.25,6939.25
636,0506020101700000,    ขนาดเส้นผ่านศูนย์กลาง 18 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,9813.08,ท่อน ,10074.77,10074.77,10074.77,10074.77,9813.08,9813.08,9813.08
637,0506020101800000,    ขนาดเส้นผ่านศูนย์กลาง 20 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,12616.82,ท่อน ,12953.27,12953.27,12953.27,12953.27,12616.82,12616.82,12616.82
638,0506020101900000,    ขนาดเส้นผ่านศูนย์กลาง 24 นิ้ว ยาว 4 เมตร ตราท่อน้ำไทย,18224.3,ท่อน ,18710.28,18710.28,18710.28,18710.28,18224.3,18224.3,18224.3
639,0506020110400000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 1/2 นิ้ว ตรา PPP,47.2,ท่อน ,x,x,x,47.2,47.2,47.2,47.2
640,0506020110500000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 3/4 นิ้ว ตรา PPP,59.35,ท่อน ,x,x,x,59.35,59.35,59.35,59.35
641,0506020110600000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 1 นิ้ว ตรา PPP,78.5,ท่อน ,x,x,x,78.5,78.5,78.5,78.5
642,0506020110700000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 1 1/4 นิ้ว ตรา PPP,97.66,ท่อน ,x,x,x,97.66,97.66,97.66,97.66
643,0506020110800000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 1 1/2 นิ้ว ตรา PPP,128.04,ท่อน ,x,x,x,128.04,128.04,128.04,128.04
644,0506020110900000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 2 นิ้ว ตรา PPP,201.87,ท่อน ,x,x,x,201.87,201.87,201.87,201.87
645,0506020111000000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 2 1/2 นิ้ว ตรา PPP,319.63,ท่อน ,x,x,x,319.63,319.63,319.63,319.63
646,0506020111100000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 3 นิ้ว ตรา PPP,442.99,ท่อน ,x,x,x,442.99,442.99,442.99,442.99
647,0506020111200000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 4 นิ้ว ตรา PPP,717.76,ท่อน ,x,x,x,717.76,717.76,717.76,717.76
648,0506020111300000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 5 นิ้ว ตรา PPP,1084.11,ท่อน ,x,x,x,1084.11,1084.11,1084.11,1084.11
649,0506020111400000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 6 นิ้ว ตรา PPP,1523.36,ท่อน ,x,x,x,1523.36,1523.36,1523.36,1523.36
650,0506020111500000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 8 นิ้ว ตรา PPP,2448.6,ท่อน ,x,x,x,2448.6,2448.6,2448.6,2448.6
651,0506020111600000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 10 นิ้ว ตรา PPP,3542.06,ท่อน ,x,x,x,3542.06,3542.06,3542.06,3542.06
652,0506020111700000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 12 นิ้ว ตรา PPP,4990.65,ท่อน ,x,x,x,4990.65,4990.65,4990.65,4990.65
653,0506020111800000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 14 นิ้ว ตรา PPP,7196.26,ท่อน ,x,x,x,7196.26,7196.26,7196.26,7196.26
654,0506020111900000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 16 นิ้ว ตรา PPP,9252.34,ท่อน ,x,x,x,9252.34,9252.34,9252.34,9252.34
655,0506020112000000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 18 นิ้ว ตรา PPP,15700.93,ท่อน ,x,x,x,15700.93,15700.93,15700.93,15700.93
656,0506020112100000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 20 นิ้ว ตรา PPP,21869.16,ท่อน ,x,x,x,21869.16,21869.16,21869.16,21869.16
657,0506020112200000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 24 นิ้ว ตรา PPP,31588.79,ท่อน ,x,x,x,31588.79,31588.79,31588.79,31588.79
658,0506020112300000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 1/2 นิ้ว ตรา SCG,45.79,ท่อน ,x,x,x,x,45.79,43.93,45.79
659,0506020112400000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 3/4 นิ้ว ตรา SCG,64.49,ท่อน ,x,x,x,x,64.49,55.14,64.49
660,0506020112500000,   ท่อ พีวีซี แข็ง ท่อประปา ชนิดปลายธรรมดา ชั้น 8.5 ยาว 4 เมตร เส้นผ่านศูนย์กลาง 1 นิ้ว ตรา SCG,84.11,ท่อน ,x,x,x,x,84.11,73.83,84.11
